id_vivienda,id_hogar,sexo,fecha_nacimiento,edad,estado_actividad,nivel_educativo,ingreso,prestamo_personas,prestamo_banco,compra_cuotas
TQRMNOQYPHJMLRCDEGJBF00863047,1,2,1980-07-22 00:00:00,44,2,6,50000.0,2,1,1
TQRMNORXWHJMLRCDEGJBF00863048,1,1,1999-06-21 00:00:00,25,1,5,570000.0,2,2,2
TQRMNOSTYHMMLUCDEGJBF00810084,1,2,1988-11-05 00:00:00,35,1,6,1300000.0,2,2,1
TQRMNOPWVHKOLQCDEGJBF00868450,1,1,1996-12-27 00:00:00,27,3,5,275000.0,1,2,2
TQRMNORYXHKOLQCDEGJBF00868451,1,1,1999-08-21 00:00:00,25,2,4,100000.0,2,2,2
TQRMNOQWQHMLKSCDEGJBF00810091,1,1,1982-03-20 00:00:00,42,1,5,900000.0,2,2,1
TQRMNOQWQHMLKSCDEGJBF00810091,1,2,1985-05-31 00:00:00,39,1,5,905000.0,2,2,1
TQRMNOSUSHKMKPCDEGJBF00868551,1,2,1969-12-16 00:00:00,54,1,1,211969.0,1,2,1
TQRMNOSUSHKMKPCDEGJBF00868551,1,1,1976-09-17 00:00:00,47,1,1,580000.0,1,2,1
TQRMNOSUSHKMKPCDEGJBF00868551,1,2,2003-12-18 00:00:00,20,1,4,200000.0,1,2,1
TQRMNOPXYHMMMPCDEGJBF00852855,1,1,1964-01-10 00:00:00,60,1,6,900000.0,2,2,2
TQRMNOQTYHKOMMCDEGJBF00868612,1,2,1989-04-12 00:00:00,35,1,6,900000.0,2,2,1
TQRMNOSVPHKOMMCDEGJBF00868613,1,1,1971-01-19 00:00:00,53,1,1,300000.0,2,2,1
TQRMNOSVPHKOMMCDEGJBF00868613,1,2,1970-01-18 00:00:00,54,1,2,140000.0,2,2,1
TQRMNOSVPHKOMMCDEGJBF00868613,1,2,1997-03-24 00:00:00,27,3,4,174219.0,2,2,1
TQRMNOSVPHKOMMCDEGJBF00868613,1,1,1993-05-03 00:00:00,31,1,4,300000.0,2,2,1
TQRMNOSTRHLOMNCDEGJBF00863090,1,2,1999-07-29 00:00:00,24,3,3,269449.0,2,2,2
TQUMNOQPUHKOKNCDEGJBF00868614,1,2,1996-04-18 00:00:00,28,2,3,140219.0,2,2,2
TQRMNOQUSHMNKPCDEFMDB00809243,1,2,1986-11-01 00:00:00,37,1,3,420000.0,2,2,2
TQRMNOSSWHKLKRCDEFMDB00868649,1,1,1985-06-14 00:00:00,39,1,5,500000.0,2,2,2
TQRMNOSSWHKLKRCDEFMDB00868649,1,2,1985-09-15 00:00:00,38,1,4,400000.0,2,2,2
TQRMNORVUHKKKSCDEFMDB00868650,1,2,2000-01-13 00:00:00,24,2,5,215000.0,2,2,2
TQRMNOPQWHMMLLCDEFMDB00852156,1,1,1986-09-04 00:00:00,37,1,4,1275000.0,2,2,2
TQRMNOQUUHJMLNCDEIOAH00862532,1,1,1990-04-18 00:00:00,34,1,4,208000.0,1,2,1
TQRMNOQUUHJMLNCDEIOAH00862532,1,2,1989-01-07 00:00:00,35,3,3,49000.0,1,2,1
TQRMNOQSSHLLLUCDEIKAH00807906,1,2,1961-06-22 00:00:00,63,3,6,300000.0,2,2,1
TQRMNOQSSHLLLUCDEIKAH00807906,1,1,1962-10-10 00:00:00,62,3,5,400000.0,2,2,1
TQRMNOQSSHLLLUCDEIKAH00807906,1,1,1997-12-23 00:00:00,26,1,5,400000.0,2,2,1
TQRMNOQPRHKMKRCDEIOAH00868779,1,2,1972-02-12 00:00:00,52,1,3,350000.0,2,2,1
TQRMNOPURHLMKPCDEFJAH00803510,2,1,1986-06-01 00:00:00,38,1,6,600000.0,2,2,1
TQRMNORPTHJOKNCDEFJAH00863025,1,1,1968-08-07 00:00:00,56,1,4,1000000.0,2,2,1
TQRMNOQRVHMOKOCDEFJAH00808730,1,2,1994-12-19 00:00:00,29,3,6,6000.0,1,2,2
TQSMNOPUSHLNLMCDEIMBF00808068,1,1,1997-01-18 00:00:00,27,1,3,300000.0,2,2,2
TQSMNOPUSHLNLMCDEIMBF00808068,1,2,1900-01-01 00:00:00,26,1,1,194000.0,2,2,2
TQRMNOQXRHLMLPCDEIMBF00808085,1,1,1981-10-01 00:00:00,43,1,4,1200000.0,2,2,2
TQRMNOQXRHLMLPCDEIMBF00808085,1,2,1984-01-23 00:00:00,40,3,3,64000.0,2,2,2
TQRMNOPXPHKOLQCDEIMBF00868350,1,2,1963-11-14 00:00:00,60,1,2,300000.0,2,2,2
TQRMNORXSHLOKQCDEGKDB00805054,1,1,1991-07-19 00:00:00,33,1,4,370000.0,2,2,1
TQRMNORXSHLOKQCDEGKDB00805054,1,2,1968-12-16 00:00:00,55,1,6,375000.0,2,2,1
TQRMNOQRVHJMKSCDEGKDB00868352,1,2,1983-11-08 00:00:00,40,1,6,500000.0,2,1,2
TQRMNOSWPHJMLMCDEIOAH00863166,1,1,1979-04-17 00:00:00,45,1,6,800000.0,2,2,2
TQRMNOSWPHJMLMCDEIOAH00863166,1,2,1941-08-30 00:00:00,83,3,2,500000.0,2,2,2
TQRMNOURTHJMLMCDEIOAH00868480,1,1,1957-04-03 00:00:00,67,3,1,275000.0,2,2,2
TQRMNOQQWHLOLLCDEIOAH00808228,1,1,1972-04-28 00:00:00,52,1,2,220000.0,2,2,2
TQRMNORXWHJMLPCDEIKAH00862027,2,1,1996-11-14 00:00:00,27,1,5,3000000.0,2,2,1
TQRMNOTPQHKMLTCDEIKAH00868516,1,1,1988-12-02 00:00:00,35,1,6,1500000.0,2,2,1
TQRMNOPQYHMMLTCDEIKAH00812961,1,2,2003-06-30 00:00:00,21,1,5,325000.0,2,2,2
TQRMNOSYTHKMMMCDEIKAH00868517,1,1,1900-01-01 00:00:00,50,1,6,1050000.0,2,2,2
TQRMNOSYTHKMMMCDEIKAH00868517,1,2,1900-01-01 00:00:00,50,1,6,640000.0,2,2,2
TQRMNOVVPHMOMMCDEIKAH00812965,1,1,1992-05-02 00:00:00,32,1,1,400000.0,1,2,2
TQRMNOVVPHMOMMCDEIKAH00812965,1,2,1986-04-29 00:00:00,38,3,2,100000.0,1,2,2
TQRMNOSRWHJLKUCDEIMBF00863353,1,2,2005-01-05 00:00:00,19,3,5,120000.0,2,2,2
TQRMNOSRWHJLKUCDEIMBF00863353,1,2,2000-01-27 00:00:00,24,1,6,300000.0,2,2,2
TQRMNOSSQHJLKUCDEIMBF00863106,1,2,1947-09-14 00:00:00,76,3,6,600000.0,2,2,2
TQRMNOUQXHJMLLCDEIMBF00863107,1,2,1900-01-01 00:00:00,67,3,2,938000.0,2,2,2
TQRMNOPTSHMKLNCDEIMBF00812976,2,1,2002-09-23 00:00:00,22,1,5,400000.0,2,2,2
TQTMNORYXHKMLRCDEFMDB00868585,1,1,1999-07-09 00:00:00,25,1,3,260000.0,2,2,2
TQTMNORYXHKMLRCDEFMDB00868585,1,2,1997-12-21 00:00:00,26,1,4,300000.0,2,2,2
TQRMNORPQHKNKNCDEFMDB00868586,1,1,1969-12-06 00:00:00,54,1,2,150000.0,2,2,2
TQRMNORPQHKNKNCDEFMDB00868586,1,2,1971-03-27 00:00:00,53,1,1,132000.0,2,2,2
TQRMNOQPVHJMKPCDEGJBF00863135,1,2,1964-11-28 00:00:00,59,1,6,1170000.0,2,1,1
TQRMNOQPVHJMKPCDEGJBF00863135,1,1,1973-11-09 00:00:00,50,1,6,1850000.0,2,1,1
TQRMNOQXQHLNKOCDEGJBF00804806,2,2,1971-04-18 00:00:00,53,1,4,400000.0,1,1,1
TQRMNOQXQHLNKOCDEGJBF00804806,2,1,1974-11-12 00:00:00,49,1,4,380000.0,1,1,1
TQRMNOSPVHLNKOCDEGJBF00804968,1,1,1979-05-27 00:00:00,45,1,6,2730000.0,2,2,2
TQRMNOSPVHLNKOCDEGJBF00804968,1,2,1982-11-02 00:00:00,41,1,6,340000.0,2,2,2
TQRMNOQPSHMOKPCDEGJBF00810069,1,1,1961-10-20 00:00:00,62,3,3,240000.0,1,2,1
TQRMNOQPSHMOKPCDEGJBF00810069,1,2,1964-01-27 00:00:00,60,3,3,285000.0,1,2,1
TQRMNOSPPHMOKPCDEGJBF00810070,1,1,1981-04-22 00:00:00,43,1,6,1000000.0,2,2,2
TQRMNOPQWHMMLLCDEFMDB00852156,1,2,2006-02-03 00:00:00,18,3,3,16000.0,2,2,2
TQRMNORVQHKMKNCDEFMDB00868651,1,1,1974-10-30 00:00:00,49,1,3,1300000.0,2,2,1
TQRMNORVQHKMKNCDEFMDB00868651,1,1,2003-03-26 00:00:00,21,1,4,600000.0,2,2,1
TQRMNORWQHLOKUCDEFLID00803878,1,2,2002-11-11 00:00:00,21,3,4,130000.0,2,2,2
TQRMNORWQHLOKUCDEFLID00803878,1,1,2001-01-02 00:00:00,23,1,2,400000.0,2,2,2
TQRMNOQRRHKNKNCDEIMBF00868744,1,2,1986-12-17 00:00:00,37,1,5,420000.0,2,2,2
TQRMNOQQUHLLKOCDEFKID00808952,1,2,1900-01-01 00:00:00,43,1,6,400000.0,2,2,1
TQRMNORRWHJMKOCDEFJAH00863026,1,2,1950-11-01 00:00:00,73,3,2,440000.0,2,2,2
TQRMNORRWHJMKOCDEFJAH00863026,1,1,1944-08-30 00:00:00,79,3,2,285000.0,2,2,2
TQRMNORRWHJMKOCDEFJAH00863026,1,2,1974-08-16 00:00:00,50,3,4,135000.0,2,2,2
TQRMNOQPSHLNKOCDEIKAH00807950,1,2,1900-01-01 00:00:00,61,3,4,309000.0,2,2,1
TQRMNORSRHMMKUCDEIKAH00812935,1,2,1937-07-05 00:00:00,87,3,2,270000.0,2,2,2
TQRMNORSRHMMKUCDEIKAH00812935,1,1,1946-02-05 00:00:00,78,3,4,270000.0,2,2,2
TQRMNOQTSHKMKUCDEGKDB00868353,1,1,1900-01-01 00:00:00,72,3,3,400000.0,2,2,2
TQRMNOSTWHKMKQCDEFMDB00868355,1,1,1970-10-10 00:00:00,53,1,4,700000.0,2,2,2
TQRMNOSTWHKMKQCDEFMDB00868355,1,2,1970-12-05 00:00:00,53,1,6,700000.0,2,2,2
TQRMNOSTWHKMKQCDEFMDB00868355,1,1,2002-10-15 00:00:00,21,1,4,250000.0,2,2,2
TQRMNORUWHMMKQCDEFMDB00809183,2,1,1900-01-01 00:00:00,78,3,2,560000.0,1,1,1
TQRMNORUWHMMKQCDEFMDB00809183,2,2,1900-01-01 00:00:00,75,3,2,270000.0,1,1,1
TQRMNOVRXHMOKRCDEFMDB00868356,1,1,1984-01-24 00:00:00,40,1,3,400000.0,2,1,1
TQRMNOQWYHLKKRCDEFMDB00868357,1,2,2005-12-05 00:00:00,18,3,5,150000.0,2,2,2
TQRMNORTPHMLKSCDEFMDB00852151,1,1,1955-10-11 00:00:00,68,3,6,1200000.0,2,2,1
TQRMNOQRXHLOLNCDEFMDB00809246,1,2,1957-03-23 00:00:00,67,3,4,285000.0,2,2,2
TQRMNOSTWHMMLOCDEFMDB00809250,1,1,1900-01-01 00:00:00,41,1,4,1500000.0,2,1,1
TQRMNOSTWHMMLOCDEFMDB00809250,1,2,1900-01-01 00:00:00,31,1,4,480000.0,2,1,1
TQRMNOSSQHMOLQCDEFMDB00809251,1,2,1973-10-09 00:00:00,50,1,6,750000.0,2,2,1
TQRMNORPSHLLLPCDEFMDB00804045,1,2,1968-07-02 00:00:00,56,1,6,548000.0,1,2,1
TQRMNORPSHLLLPCDEFMDB00804045,1,1,1942-06-27 00:00:00,82,1,6,500000.0,1,2,1
TQRMNOSQRHKMLNCDEGKDB00868455,1,1,1967-11-20 00:00:00,56,1,4,1000000.0,2,2,2
TQRMNOSQRHKMLNCDEGKDB00868455,1,2,1975-10-12 00:00:00,48,1,6,680000.0,2,2,2
TQRMNORPUHKNKPCDEGKDB00868456,1,1,1983-08-21 00:00:00,40,1,4,400000.0,2,2,2
TQRMNORYQHKMKOCDEIOAH00868482,1,1,1954-12-01 00:00:00,69,3,3,450000.0,2,2,2
TQRMNOQTQHJNMMCDEIKAH00862950,1,2,1955-05-09 00:00:00,69,3,4,300000.0,2,2,2
TQRMNORTSHJNMMCDEIKAH00862951,1,2,1972-01-23 00:00:00,52,1,6,810000.0,2,2,2
TQRMNOSUTHMNKMCDEFKID00808997,1,1,1977-09-08 00:00:00,46,1,5,675000.0,1,2,2
TQRMNOSUTHMNKMCDEFKID00808997,1,2,1976-11-05 00:00:00,47,1,5,1050000.0,1,2,2
TQRMNORPQHKNKNCDEFMDB00868586,1,1,1995-10-19 00:00:00,28,3,4,150000.0,2,2,2
TQRMNOSYWHKNKNCDEFMDB00868587,1,1,1982-02-02 00:00:00,42,1,6,700000.0,2,2,2
TQRMNOSYWHKNKNCDEFMDB00868587,1,2,1978-03-14 00:00:00,46,1,6,1000000.0,2,2,2
TQRMNOQVUHKOKTCDEGKDB00868588,1,2,1981-08-02 00:00:00,42,1,3,200000.0,2,2,2
TQRMNOTTXHMOLLCDEGKDB00810122,2,1,2002-06-21 00:00:00,22,1,1,600000.0,1,2,2
TQRMNOTTXHMOLLCDEGKDB00810122,2,2,1999-09-14 00:00:00,24,1,5,1500000.0,1,2,2
TQRMNOTSWHKOKMCDEGKDB00868689,1,1,1974-07-24 00:00:00,50,1,2,1100000.0,2,2,2
TQRMNORYTHMNKMCDEGKDB00868690,1,2,1964-02-13 00:00:00,60,1,2,760000.0,2,1,1
TQRMNOPVXHMOKRCDEGJBF00810036,1,2,1973-07-30 00:00:00,51,2,3,153500.0,2,2,1
TQRMNOURTHJMKMCDEFIAH00863082,1,1,1989-04-07 00:00:00,35,1,3,1500000.0,1,2,1
TQRMNOURTHJMKMCDEFIAH00863082,1,2,1990-05-03 00:00:00,34,1,6,950000.0,1,2,1
TQRMNOPWPHJOKNCDEFIAH00863505,1,2,1977-09-02 00:00:00,47,1,4,600000.0,2,1,1
TQRMNOPWPHJOKNCDEFIAH00863505,1,1,1999-03-31 00:00:00,25,3,4,110000.0,2,1,1
TQRMNOQXTHLMKQCDEFIAH00803381,1,2,1952-09-17 00:00:00,72,3,1,930000.0,2,2,2
TQRMNOPTVHKLKUCDEFKID00868782,1,2,2002-09-08 00:00:00,21,1,5,235000.0,2,2,2
TQRMNOPYPHLMKSCDEFKID00803687,1,1,1900-01-01 00:00:00,78,3,4,370000.0,2,2,2
TQRMNOPYPHLMKSCDEFKID00803687,1,2,1900-01-01 00:00:00,73,3,2,370000.0,2,2,2
TQRMNORPUHKNKPCDEGKDB00868456,1,2,1982-08-01 00:00:00,42,1,4,100000.0,2,2,2
TQRMNORPUHKNKPCDEGKDB00868456,1,1,2005-02-06 00:00:00,19,1,5,720000.0,2,2,2
TQRMNORPXHKNKPCDEGKDB00868457,1,2,1997-02-06 00:00:00,27,1,4,370000.0,2,2,1
TQRMNORPXHKNKPCDEGKDB00868457,1,1,2001-12-31 00:00:00,22,1,2,665000.0,2,2,1
TQRMNOQVYHKOKOCDEGKDB00868458,1,1,1900-01-01 00:00:00,60,3,2,189000.0,1,1,1
TQRMNOQVYHKOKOCDEGKDB00868458,1,1,1900-01-01 00:00:00,21,1,3,40000.0,1,1,1
TQRMNOQVYHKOKOCDEGKDB00868458,1,2,1900-01-01 00:00:00,48,3,2,160000.0,1,1,1
TQRMNOQWRHKOKOCDEGKDB00868459,1,2,1996-08-15 00:00:00,27,3,7,176000.0,2,2,1
TQRMNORYQHKMKOCDEIOAH00868482,1,1,1948-01-21 00:00:00,76,3,3,850000.0,2,2,2
TQRMNORTVHMMKMCDEIOAH00813246,1,1,1963-09-08 00:00:00,61,1,4,400000.0,2,2,1
TQRMNORTVHMMKMCDEIOAH00813246,1,2,1968-03-26 00:00:00,56,1,6,80000.0,2,2,1
TQRMNORTVHMMKMCDEIOAH00813246,1,1,1900-01-01 00:00:00,26,1,5,850000.0,2,2,1
TQRMNORTWHMMKMCDEIOAH00813247,1,1,1983-09-15 00:00:00,41,1,5,1200000.0,1,1,1
TQRMNORTWHMMKMCDEIOAH00813247,1,2,1990-02-26 00:00:00,34,1,6,80000.0,1,1,1
TQRMNORTUHJMKOCDEIOAH00863441,1,1,1900-01-01 00:00:00,49,1,3,750000.0,2,2,2
TQRMNORPUHJMKPCDEIGED00863396,1,1,1989-08-26 00:00:00,35,1,6,930000.0,2,2,1
TQUMNORVYHMNKSCDEIGED00854598,1,1,1997-01-15 00:00:00,27,1,4,460000.0,2,1,1
TQRMNOQVPHJMLTCDEFJAH00868556,1,1,1969-01-30 00:00:00,55,1,6,2625000.0,2,2,1
TQRMNOQVPHJMLTCDEFJAH00868556,1,2,1974-07-06 00:00:00,50,1,6,2680000.0,2,2,1
TQRMNOQVPHJMLTCDEFJAH00868556,1,2,1928-04-28 00:00:00,96,3,2,510000.0,2,2,1
TQRMNOPTSHKLLSCDEFJAH00868557,1,1,1969-08-30 00:00:00,54,1,4,1450000.0,2,2,1
TQRMNOPTSHKLLSCDEFJAH00868557,1,2,2001-12-20 00:00:00,22,1,5,100000.0,2,2,1
TQRMNOSWWHKLLSCDEFJAH00868558,1,1,1994-04-19 00:00:00,30,1,5,800000.0,2,2,1
TQRMNOURWHLOLTCDEFJAH00803558,1,1,1950-05-10 00:00:00,74,3,3,377000.0,2,2,1
TQRMNOURWHLOLTCDEFJAH00803558,1,2,1953-09-22 00:00:00,70,3,6,600000.0,2,2,1
TQRMNOQRQHLMKNCDEIKAH00807965,1,1,1976-12-25 00:00:00,47,1,3,800000.0,1,2,2
TQRMNOTWSHLMLLCDEGKDB00805044,1,2,1900-01-01 00:00:00,74,3,2,320000.0,1,2,2
TQRMNOQTRHMMKNCDEIGED00811781,1,2,1900-01-01 00:00:00,51,3,1,160000.0,2,2,1
TQRMNOQTRHMMKNCDEIGED00811781,1,1,1900-01-01 00:00:00,21,3,1,160000.0,2,2,1
TQRMNOPQPHJMKQCDEFIAH00863548,1,2,2002-09-02 00:00:00,22,3,5,300000.0,2,2,2
TQRMNOPQPHJMKQCDEFIAH00863548,1,2,2000-05-12 00:00:00,24,1,5,250000.0,2,2,2
TQRMNOPQPHJMKQCDEFIAH00863548,1,2,2004-02-04 00:00:00,20,3,5,400000.0,2,2,2
TQRMNOPQPHJMKQCDEFIAH00863548,1,2,1991-09-02 00:00:00,33,3,5,300000.0,2,2,2
TQRMNOPQVHMMKOCDEFIAH00808649,1,1,1967-06-11 00:00:00,57,1,6,1550000.0,2,2,2
TQRMNOPQVHMMKOCDEFIAH00808649,1,2,1967-10-07 00:00:00,56,1,6,1200000.0,2,2,2
TQRMNOQUQHJMKTCDEFIAH00863085,1,2,1979-05-09 00:00:00,45,1,6,900000.0,2,2,1
TQRMNOQUQHJMKTCDEFIAH00863085,1,1,1978-10-24 00:00:00,45,1,4,600000.0,2,2,1
TQRMNOSVVHJMKTCDEFIAH00863095,1,1,1987-06-04 00:00:00,37,1,5,410000.0,2,2,2
TQRMNOTPUHMLKSCDEFJAH00868746,1,1,1949-08-13 00:00:00,75,3,2,436000.0,2,1,2
TQRMNORRVHKMKUCDEIGED00868785,1,2,1966-02-19 00:00:00,58,1,6,1200000.0,2,2,2
TQRMNOPSXHMMKQCDEFLID00809024,1,1,1981-10-24 00:00:00,42,1,4,1130000.0,2,2,1
TQRMNOPSXHMMKQCDEFLID00809024,1,2,1985-08-29 00:00:00,38,1,6,1070000.0,2,2,1
TQRMNOSSSHJLLLCDEFLID00862998,1,1,1900-01-01 00:00:00,45,1,6,650000.0,2,2,1
TQRMNOSSSHJLLLCDEFLID00862998,1,2,1900-01-01 00:00:00,43,1,6,800000.0,2,2,1
TQRMNORSXHLOLLCDEIOAH00808277,1,2,1940-03-11 00:00:00,84,3,2,300000.0,2,2,2
TQRMNORSXHLOLLCDEIOAH00808277,1,1,1971-06-26 00:00:00,53,3,2,300000.0,2,2,2
TQRMNORSXHLOLLCDEIOAH00808277,1,2,1984-07-31 00:00:00,40,1,2,16000.0,2,2,2
TQRMNOQQRHKOKSCDEIOAH00868462,1,2,1900-01-01 00:00:00,63,1,5,30000.0,2,2,1
TQRMNOQPUHJOKUCDEIOAH00863046,1,2,9999-09-09 00:00:00,35,1,3,350000.0,2,2,2
TQRMNOQPUHJOKUCDEIOAH00863046,1,1,9999-09-09 00:00:00,39,1,4,300000.0,2,2,2
TQRMNOQSSHJMKSCDEIGED00863429,1,1,1996-05-08 00:00:00,28,3,5,200000.0,2,2,2
TQRMNOQSSHJMKSCDEIGED00863429,1,2,2001-03-28 00:00:00,23,3,5,200000.0,2,2,2
TQRMNOPQVHLKKQCDEIGED00806669,1,2,1999-07-20 00:00:00,25,1,4,250000.0,2,2,2
TQRMNOTSTHJLKTCDEIGED00868520,1,1,1976-03-08 00:00:00,48,1,6,800000.0,2,2,2
TQRMNOTSTHJLKTCDEIGED00868520,1,2,1980-03-03 00:00:00,44,1,5,600000.0,2,2,2
TQRMNOSXWHMKKTCDEIGED00811760,1,2,1980-05-15 00:00:00,44,1,6,1700000.0,2,2,1
TQRMNOQVRHLMKSCDEIGED00811762,1,1,1990-09-15 00:00:00,33,1,4,750000.0,2,2,1
TQRMNOPQSHJKKUCDEIGED00868521,1,1,1950-06-03 00:00:00,74,3,4,490000.0,1,2,2
TQRMNOPXRHKNKRCDEIGED00868522,1,2,1989-11-13 00:00:00,34,1,3,793000.0,2,2,1
TQRMNOPXRHKNKRCDEIGED00868522,1,1,1990-05-28 00:00:00,34,1,3,70000.0,2,2,1
TQRMNOQRTHJNLMCDEIGED00863438,1,1,1998-11-25 00:00:00,25,1,4,510000.0,1,2,2
TQRMNORXPHLMKNCDEIKAH00863072,1,2,2002-01-02 00:00:00,22,1,5,850000.0,2,2,1
TQRMNOQPWHMOMLCDEIKAH00812963,1,2,1981-07-21 00:00:00,43,1,3,160000.0,1,2,2
TQRMNOSYSHKMMMCDEIKAH00868590,1,1,1968-02-04 00:00:00,56,1,3,900000.0,2,2,2
TQRMNOQRYHLMMMCDEIKAH00868591,1,1,1944-11-02 00:00:00,79,3,6,3515000.0,2,2,1
TQRMNOVUXHMOMMCDEIKAH00812964,1,2,1900-01-01 00:00:00,54,1,2,380000.0,2,2,1
TQRMNOPWYHMOLMCDEFMDB00809270,1,1,1900-01-01 00:00:00,28,1,3,500000.0,2,2,1
TQRMNOPWYHMOLMCDEFMDB00809270,1,2,1900-01-01 00:00:00,42,1,4,730000.0,2,2,1
TQRMNOSUPHMMLOCDEFMDB00809275,1,1,1981-06-10 00:00:00,43,1,4,800000.0,2,2,2
TQRMNOSTYHKMLOCDEFMDB00868618,1,2,1978-02-02 00:00:00,46,1,4,430000.0,2,2,2
TQRMNOQPPHMOLQCDEFMDB00809276,1,2,1976-08-11 00:00:00,48,3,6,280000.0,2,2,1
TQRMNOUPXHMMKOCDEIGED00811782,1,2,1993-10-01 00:00:00,30,1,5,638000.0,1,2,2
TQRMNORSYHMLKUCDEFJAH00851669,1,1,1988-08-22 00:00:00,35,1,5,500000.0,1,1,1
TQRMNORTQHMLKUCDEFJAH00808781,1,1,2002-07-25 00:00:00,22,2,5,350000.0,2,2,2
TQRMNOQUUHJMKQCDEFJAH00868749,1,2,1957-12-22 00:00:00,66,3,2,500000.0,2,2,1
TQRMNOQQTHKOLPCDEFJAH00868750,1,1,1996-09-04 00:00:00,27,1,4,400000.0,1,2,2
TQRMNOQQUHKOLPCDEFJAH00868751,1,2,1963-12-27 00:00:00,60,3,7,310000.0,2,2,1
TQRMNOQVSHKNLPCDEFIAH00868822,1,2,1951-07-15 00:00:00,73,3,3,235000.0,2,2,1
TQRMNOQVUHKNLPCDEFIAH00868823,1,2,1945-06-14 00:00:00,79,3,4,250000.0,1,2,2
TQRMNOPUXHKMLNCDEIOAH00868852,1,2,1995-12-04 00:00:00,28,1,6,500000.0,2,2,2
TQRMNOPUXHKMLNCDEIOAH00868852,1,1,1996-02-10 00:00:00,28,1,3,400000.0,2,2,2
TQRMNOTTXHLOLRCDEFKID00803761,1,2,1966-07-13 00:00:00,58,3,6,1000000.0,2,2,1
TQRMNOTTXHLOLRCDEFKID00803761,1,1,1960-09-20 00:00:00,64,3,4,1200000.0,2,2,1
TQRMNOSTSHLNLPCDEIGED00806665,1,1,1900-01-01 00:00:00,60,1,3,800000.0,2,2,2
TQRMNOSTSHLNLPCDEIGED00806665,1,2,1900-01-01 00:00:00,88,3,1,180000.0,2,2,2
TQRMNOQVYHMMLOCDEIGED00811745,1,1,1966-10-08 00:00:00,57,1,3,470000.0,2,2,1
TQRMNOQVYHMMLOCDEIGED00811745,1,2,1968-07-27 00:00:00,55,1,6,2100000.0,2,2,1
TQRMNORTXHLMLQCDEIGED00806720,2,1,1987-02-26 00:00:00,37,1,6,750000.0,2,2,1
TQRMNOQXSHJMLNCDEIMBF00863108,1,1,1975-07-21 00:00:00,49,1,6,2700000.0,2,2,1
TQRMNOPURHLNLMCDEIMBF00868422,1,1,1957-09-07 00:00:00,66,3,3,200000.0,2,2,2
TQRMNOSQTHLNLQCDEIMBF00808080,1,1,1966-11-19 00:00:00,57,1,3,1670000.0,2,2,2
TQRMNOQWXHLMKSCDEIOAH00808222,1,1,1962-04-21 00:00:00,62,1,4,1400000.0,2,2,2
TQRMNOQWPHJLLLCDEIOAH00863414,1,2,1954-12-29 00:00:00,69,3,1,375000.0,2,2,2
TQRMNOSTRHKNKUCDEIOAH00868463,1,2,1900-01-01 00:00:00,75,3,1,295000.0,2,2,2
TQRMNOSTRHKNKUCDEIOAH00868463,1,1,1900-01-01 00:00:00,64,2,2,150000.0,2,2,2
TQRMNOSSTHMOKUCDEIOAH00813260,1,2,1991-08-06 00:00:00,33,3,2,275000.0,2,2,2
TQRMNOPVWHLMKTCDEIOAH00808275,1,2,1986-05-14 00:00:00,38,1,6,1630000.0,2,2,1
TQRMNOPVWHLMKTCDEIOAH00808275,1,1,1986-03-07 00:00:00,38,1,6,1600000.0,2,2,1
TQRMNOPXTHLMKUCDEIOAH00813261,1,1,1900-01-01 00:00:00,53,1,5,300000.0,1,2,2
TQRMNOPXTHLMKUCDEIOAH00813261,1,2,1900-01-01 00:00:00,53,1,6,700000.0,1,2,2
TQRMNORSVHKMKMCDEIOAH00868484,1,1,1900-01-01 00:00:00,31,1,2,750000.0,2,2,2
TQRMNOSXXHMKKMCDEIOAH00813243,1,1,1978-11-03 00:00:00,45,1,6,1500000.0,2,2,1
TQRMNOSXXHMKKMCDEIOAH00813243,1,2,1977-07-31 00:00:00,47,1,6,1950000.0,2,2,1
TQRMNOQSUHJNKSCDEIOAH00868486,1,1,1952-02-19 00:00:00,70,3,2,280000.0,2,2,2
TQRMNOSPSHJOKUCDEIOAH00863156,1,1,1981-04-05 00:00:00,43,1,2,500000.0,2,2,2
TQRMNOSPSHJOKUCDEIOAH00863156,1,1,2003-04-07 00:00:00,21,1,4,200000.0,2,2,2
TQRMNOPSVHMOKNCDEGJBF00810087,1,2,1900-01-01 00:00:00,81,3,2,400000.0,1,2,1
TQRMNOPSVHMOKNCDEGJBF00810087,1,2,1972-06-30 00:00:00,52,1,2,275000.0,1,2,1
TQRMNOPSWHMOKNCDEGJBF00810068,1,2,1949-11-12 00:00:00,74,3,2,370000.0,2,2,2
TQRMNOPXRHJKKOCDEIMBF00863120,1,2,1995-09-06 00:00:00,28,1,6,750000.0,2,2,1
TQRMNOTQVHKMKPCDEIMBF00868559,1,1,1995-02-01 00:00:00,29,1,5,130000.0,2,2,2
TQRMNOVUXHMOMMCDEIKAH00812964,1,2,2005-10-24 00:00:00,18,1,4,400000.0,2,2,1
TQRMNOSUVHKMKPCDEGJBF00868592,1,2,1960-10-07 00:00:00,63,1,6,900000.0,2,2,2
TQRMNOSUVHKMKPCDEGJBF00868592,1,1,1972-04-08 00:00:00,52,1,6,800000.0,2,2,2
