id_vivienda,id_hogar,region,sexo,fecha_nacimiento,edad,estado_actividad,nivel_educativo,ingreso,prestamo_personas,prestamo_banco,compra_cuotas
TQRMNORXWHLMMLCDEHJGH00805891,1,40,1,2004-12-03 00:00:00,19,3,3,0.0,2,2,1
TQRMNORXWHLMMLCDEHJGH00805891,1,40,2,2008-02-15 00:00:00,16,3,3,0.0,2,2,1
TQRMNOPQXHJLLMCDEHNHB00862286,1,42,2,1949-04-03 00:00:00,75,3,2,-9.0,2,2,2
TQRMNOSTXHKOLNCDEHNHB00867291,1,42,2,1942-03-02 00:00:00,82,3,2,380500.0,2,2,2
TQRMNORWWHJOLOCDEHNHB00862289,1,42,2,1963-09-16 00:00:00,60,3,2,380500.0,2,1,2
TQRMNORWWHJOLOCDEHNHB00862289,1,42,1,1955-03-14 00:00:00,69,1,1,580500.0,2,1,2
TQRMNORXPHJOLOCDEHNHB00862102,1,42,2,1993-11-25 00:00:00,30,1,4,388000.0,2,1,1
TQRMNORXPHJOLOCDEHNHB00862102,1,42,1,2012-07-13 00:00:00,11,3,1,0.0,2,1,1
TQRMNORXPHJOLOCDEHNHB00862102,1,42,2,2013-08-28 00:00:00,10,3,1,0.0,2,1,1
TQRMNOSQSHJMLPCDEHNHB00862103,1,42,1,1947-07-10 00:00:00,77,3,4,379000.0,2,2,2
TQRMNOPTQHJNLTCDEGGFB00867311,1,42,1,1900-01-01 00:00:00,36,1,2,400000.0,2,2,1
TQRMNOPTQHJNLTCDEGGFB00867311,1,42,1,1900-01-01 00:00:00,4,4,7,0.0,2,2,1
TQRMNORPYHJNLTCDEGGFB00862378,1,42,1,1900-01-01 00:00:00,88,3,2,287000.0,2,2,1
TQRMNORPYHJNLTCDEGGFB00862378,1,42,2,1900-01-01 00:00:00,77,3,2,287000.0,2,2,1
TQRMNORPYHJNLTCDEGGFB00862378,1,42,2,1900-01-01 00:00:00,46,2,6,0.0,2,2,1
TQRMNOSYUHKLLLCDEFNFF00867312,1,41,1,1970-11-09 00:00:00,53,1,4,700000.0,2,2,2
TQRMNOSYUHKLLLCDEFNFF00867312,1,41,2,1972-05-24 00:00:00,52,1,4,160000.0,2,2,2
TQRMNOSYUHKLLLCDEFNFF00867312,1,41,2,2005-10-02 00:00:00,18,3,3,0.0,2,2,2
TQRMNOPXTHMNKUCDEGNFJ00810427,1,44,2,1980-03-11 00:00:00,44,1,4,500000.0,2,2,1
TQRMNOPXTHMNKUCDEGNFJ00810427,1,44,2,2004-08-19 00:00:00,20,2,3,0.0,2,2,1
TQRMNOQYSHLOKUCDEGNFJ00805346,2,44,2,1983-07-30 00:00:00,41,1,2,700000.0,2,2,1
TQRMNOQYSHLOKUCDEGNFJ00805346,2,44,2,2004-05-22 00:00:00,20,3,3,0.0,2,2,1
TQRMNOQYSHLOKUCDEGNFJ00805346,2,44,2,2006-06-05 00:00:00,18,3,3,0.0,2,2,1
TQRMNORRXHMOLLCDEGNFJ00867313,1,44,2,1990-07-18 00:00:00,34,1,3,630000.0,2,2,1
TQRMNORRXHMOLLCDEGNFJ00867313,1,44,1,2011-03-15 00:00:00,13,3,3,0.0,2,2,1
TQRMNORRXHMOLLCDEGNFJ00867313,1,44,2,2012-12-15 00:00:00,11,3,1,0.0,2,2,1
TQRMNOSQQHMMLNCDEGNFJ00867314,1,44,1,1961-09-14 00:00:00,62,1,4,1200000.0,2,2,1
TQRMNOPUQHLOKPCDEOJAH00808420,1,44,2,2005-07-25 00:00:00,19,3,5,0.0,2,2,1
TQRMNOPUQHLOKPCDEOJAH00808420,1,44,2,2009-03-31 00:00:00,15,3,3,0.0,2,2,1
TQRMNOPUQHLOKPCDEOJAH00808420,1,44,1,2007-06-04 00:00:00,17,3,3,0.0,2,2,1
TQRMNOPXXHJKKOCDEOJAH00861998,1,44,1,1967-10-14 00:00:00,56,1,4,-9.0,2,2,2
TQRMNOPXXHJKKOCDEOJAH00861998,1,44,1,2002-08-22 00:00:00,21,3,5,0.0,2,2,2
TQRMNOPXSHJOKQCDEOJAH00862000,1,44,2,1942-05-23 00:00:00,82,3,2,200000.0,2,2,2
TQRMNORSXHJOKQCDEOJAH00862022,1,44,2,1979-09-10 00:00:00,45,1,2,300000.0,2,2,2
TQRMNORSXHJOKQCDEOJAH00862022,1,44,2,2006-03-27 00:00:00,18,3,3,0.0,2,2,2
TQRMNORSXHJOKQCDEOJAH00862022,1,44,2,2009-05-14 00:00:00,15,3,3,0.0,2,2,2
TQRMNORPUHKOLPCDEIKAH00867343,1,43,1,1900-01-01 00:00:00,48,1,3,750000.0,1,2,2
TQRMNORPUHKOLPCDEIKAH00867343,1,43,2,1900-01-01 00:00:00,40,3,4,100000.0,1,2,2
TQRMNORPUHKOLPCDEIKAH00867343,1,43,1,1900-01-01 00:00:00,14,3,3,0.0,1,2,2
TQRMNORPUHKOLPCDEIKAH00867343,1,43,2,1900-01-01 00:00:00,5,4,7,0.0,1,2,2
TQRMNORPVHKOLPCDEIKAH00867344,1,43,1,1975-05-16 00:00:00,49,1,4,600000.0,2,2,2
TQRMNORPVHKOLPCDEIKAH00867344,1,43,2,1900-01-01 00:00:00,93,3,2,320000.0,2,2,2
TQRMNORRQHMNLUCDEIKAH00812933,1,43,2,1991-11-24 00:00:00,32,3,2,120000.0,2,2,2
TQRMNORRQHMNLUCDEIKAH00812933,1,43,2,2011-10-18 00:00:00,12,3,3,0.0,2,2,2
TQRMNORRQHMNLUCDEIKAH00812933,1,43,2,2022-07-22 00:00:00,2,4,7,0.0,2,2,2
TQRMNOQVWHJMLLCDEHLEH00865819,1,40,1,1900-01-01 00:00:00,51,3,4,800000.0,2,2,2
TQRMNOQVWHJMLLCDEHLEH00865819,1,40,2,1900-01-01 00:00:00,23,2,4,50000.0,2,2,2
TQRMNOQVWHJMLLCDEHLEH00865819,1,40,2,1900-01-01 00:00:00,14,3,3,0.0,2,2,2
TQRMNOQVWHJMLLCDEHLEH00865819,1,40,1,1900-01-01 00:00:00,1,4,7,0.0,2,2,2
TQRMNOQVWHJMLLCDEHLEH00865819,1,40,1,1900-01-01 00:00:00,4,4,7,0.0,2,2,2
TQRMNOSPSHLOLNCDEHLEH00806143,1,40,1,1900-01-01 00:00:00,59,3,2,390000.0,2,2,1
TQRMNOSPSHLOLNCDEHLEH00806143,1,40,2,1900-01-01 00:00:00,33,1,4,200000.0,2,2,1
TQRMNOSPSHLOLNCDEHLEH00806143,1,40,2,1900-01-01 00:00:00,14,3,3,0.0,2,2,1
TQRMNOSPSHLOLNCDEHLEH00806143,1,40,2,1900-01-01 00:00:00,16,3,3,0.0,2,2,1
TQRMNOSTQHJOLNCDEHLEH00865831,1,40,2,1900-01-01 00:00:00,85,3,2,432000.0,2,2,1
TQRMNOSTQHJOLNCDEHLEH00865831,1,40,1,1900-01-01 00:00:00,55,1,4,60000.0,2,2,1
TQRMNOQYPHKMLLCDEHNHB00866877,1,42,2,1979-11-19 00:00:00,44,1,5,607000.0,2,2,1
TQRMNOQYPHKMLLCDEHNHB00866877,1,42,1,1978-03-02 00:00:00,46,1,5,450000.0,2,2,1
TQRMNOQYPHKMLLCDEHNHB00866877,1,42,2,2003-11-28 00:00:00,20,3,5,0.0,2,2,1
TQRMNOQYPHKMLLCDEHNHB00866877,1,42,2,2010-09-02 00:00:00,13,3,3,0.0,2,2,1
TQRMNOQYPHKMLLCDEHNHB00866877,1,42,1,2012-06-28 00:00:00,12,3,3,0.0,2,2,1
TQRMNORSWHJLLMCDEHNHB00865974,1,42,2,1964-03-07 00:00:00,60,1,3,1000000.0,2,1,2
TQRMNORSWHJLLMCDEHNHB00865974,1,42,2,1983-09-14 00:00:00,40,1,4,-9.0,2,1,2
TQRMNOPXVHMMKOCDEIJAH00812700,1,1,1,1983-11-14 00:00:00,40,1,6,500000.0,2,2,1
TQRMNOPXVHMMKOCDEIJAH00812700,1,1,2,1989-04-26 00:00:00,35,1,4,300000.0,2,2,1
TQRMNOPXVHMMKOCDEIJAH00812700,1,1,2,2016-07-13 00:00:00,8,4,1,0.0,2,2,1
TQRMNOPXVHMMKOCDEIJAH00812700,1,1,1,2022-05-08 00:00:00,2,4,7,0.0,2,2,1
TQRMNORTYHLLKOCDEIJAH00861792,1,1,2,2002-07-06 00:00:00,22,1,4,420000.0,1,1,1
TQRMNOTXXHJOKPCDEIJAH00862788,1,1,2,1963-04-25 00:00:00,61,1,6,300000.0,2,2,2
TQRMNOTXXHJOKPCDEIJAH00862788,1,1,1,1973-08-30 00:00:00,51,1,3,1200000.0,2,2,2
TQRMNOTXXHJOKPCDEIJAH00862788,1,1,2,1991-12-03 00:00:00,32,1,3,430000.0,2,2,2
TQRMNOTXXHJOKPCDEIJAH00862788,1,1,1,2011-11-05 00:00:00,12,3,3,0.0,2,2,2
TQRMNOTXXHJOKPCDEIJAH00862788,1,1,1,2013-10-10 00:00:00,10,3,1,0.0,2,2,2
TQRMNOTXXHJOKPCDEIJAH00862788,1,1,2,2005-10-18 00:00:00,18,3,3,62000.0,2,2,2
TQRMNOTXXHJOKPCDEIJAH00862788,1,1,1,1900-01-01 00:00:00,21,1,2,400000.0,2,2,2
TQRMNOTXXHJOKPCDEIJAH00862788,1,1,1,2024-02-01 00:00:00,-1,4,7,0.0,2,2,2
TQRMNOPWRHMMKPCDEIJAH00812725,1,1,2,1992-03-17 00:00:00,32,3,4,100000.0,1,2,1
TQRMNOPWRHMMKPCDEIJAH00812725,1,1,1,1987-07-18 00:00:00,37,1,4,0.0,1,2,1
TQRMNOPWRHMMKPCDEIJAH00812725,1,1,1,2017-05-16 00:00:00,7,4,1,0.0,1,2,1
TQRMNOSQVHKMKQCDEIJAH00866914,1,1,2,1978-01-24 00:00:00,46,2,5,78000.0,1,2,2
TQRMNOSQTHMKKSCDEGIBJ00809872,1,41,1,1900-01-01 00:00:00,65,3,6,400000.0,2,2,2
TQRMNOSQTHMKKSCDEGIBJ00809872,1,41,2,1900-01-01 00:00:00,59,1,6,950000.0,2,2,2
TQRMNOSQTHMKKSCDEGIBJ00809872,1,41,1,1900-01-01 00:00:00,26,3,5,0.0,2,2,2
TQRMNOPSWHLOKTCDEFOCD00866949,1,41,2,1949-10-23 00:00:00,74,3,4,-9.0,2,2,2
TQSMNORTQHMOLLCDEFOCD00852367,1,41,1,1994-11-19 00:00:00,29,1,3,15000.0,2,2,1
TQSMNORTQHMOLLCDEFOCD00852367,1,41,2,1999-02-09 00:00:00,25,3,5,283000.0,2,2,1
TQSMNORTQHMOLLCDEFOCD00852367,1,41,2,2023-04-23 00:00:00,1,4,7,0.0,2,2,1
TQSMNORTQHMOLLCDEFOCD00852367,1,41,1,2018-12-02 00:00:00,5,4,7,0.0,2,2,1
TQRMNORQSHLNLLCDEFOCD00804266,1,41,1,1965-01-03 00:00:00,59,1,3,257800.0,2,1,2
TQRMNORQSHLNLLCDEFOCD00804266,1,41,2,1972-04-05 00:00:00,52,1,2,90000.0,2,1,2
TQRMNOQVXHJLLNCDEFOCD00862122,1,41,1,1969-05-14 00:00:00,55,1,6,2000000.0,2,2,1
TQRMNOQVXHJLLNCDEFOCD00862122,1,41,2,1975-07-10 00:00:00,49,1,6,1500000.0,2,2,1
TQRMNOQVXHJLLNCDEFOCD00862122,1,41,1,2003-08-20 00:00:00,20,3,5,0.0,2,2,1
TQRMNOQVXHJLLNCDEFOCD00862122,1,41,1,2013-10-07 00:00:00,10,3,1,0.0,2,2,1
TQRMNOSPRHLOLMCDEFOCD00804267,1,41,2,1947-08-05 00:00:00,77,3,1,230000.0,2,2,1
TQRMNOSPRHLOLMCDEFOCD00804267,1,41,2,1961-10-25 00:00:00,62,3,1,230000.0,2,2,1
TQRMNOPYUHMOLOCDEFOCD00866950,1,41,2,1900-01-01 00:00:00,71,3,2,0.0,2,2,2
TQRMNOPYUHMOLOCDEFOCD00866950,1,41,1,1900-01-01 00:00:00,47,3,4,378000.0,2,2,2
TQRMNOQQYHKMKRCDEHGHJ00866987,1,44,2,2015-08-26 00:00:00,9,4,1,0.0,2,2,1
TQRMNOQQYHKMKRCDEHGHJ00866987,1,44,1,2024-02-24 00:00:00,-1,4,7,0.0,2,2,1
TQRMNORPUHJNLUCDEGJBF00866161,1,43,2,1999-01-21 00:00:00,25,1,3,250000.0,1,2,2
TQRMNORPUHJNLUCDEGJBF00866161,1,43,1,2000-09-09 00:00:00,23,1,2,350000.0,1,2,2
TQRMNORPUHJNLUCDEGJBF00866161,1,43,1,2015-09-18 00:00:00,8,4,1,0.0,1,2,2
TQRMNOPUQHJNMLCDEGJBF00865644,1,43,1,1992-05-19 00:00:00,32,1,3,-9.0,1,2,1
TQRMNOPUQHJNMLCDEGJBF00865644,1,43,2,1992-05-24 00:00:00,32,3,4,-9.0,1,2,1
TQRMNOPUQHJNMLCDEGJBF00865644,1,43,1,2015-07-04 00:00:00,8,4,1,0.0,1,2,1
TQRMNOPUQHJNMLCDEGJBF00865644,1,43,2,2019-04-03 00:00:00,5,4,7,0.0,1,2,1
TQRMNOTSTHLOKSCDEFLID00803911,1,43,2,1981-10-22 00:00:00,42,1,5,900000.0,2,2,1
TQRMNOTSTHLOKSCDEFLID00803911,1,43,1,1984-03-27 00:00:00,40,1,6,900000.0,2,2,1
TQRMNOTSTHLOKSCDEFLID00803911,1,43,1,2002-09-03 00:00:00,21,2,4,0.0,2,2,1
TQRMNOTSTHLOKSCDEFLID00803911,1,43,2,2019-06-19 00:00:00,5,4,7,0.0,2,2,1
TQRMNOTSTHLOKSCDEFLID00803911,1,43,2,2016-08-26 00:00:00,7,4,1,0.0,2,2,1
TQRMNOQWYHJOKPCDEFLID00866054,1,43,1,1981-02-01 00:00:00,43,1,2,120000.0,2,2,2
TQRMNOQWYHJOKPCDEFLID00866054,1,43,2,1978-08-07 00:00:00,46,3,2,115000.0,2,2,2
TQRMNOQWYHJOKPCDEFLID00866054,1,43,2,2011-01-15 00:00:00,13,3,3,0.0,2,2,2
TQRMNOQWYHJOKPCDEFLID00866054,1,43,1,2004-12-18 00:00:00,19,3,3,100000.0,2,2,2
TQRMNOUPQHMMKUCDEHMHF00811265,1,42,1,1956-03-18 00:00:00,68,3,3,296000.0,2,1,1
TQRMNOVPYHMMKUCDEHMHF00811266,1,42,1,1983-05-27 00:00:00,41,1,6,-9.0,2,2,1
TQRMNOVPYHMMKUCDEHMHF00811266,1,42,2,1984-10-08 00:00:00,40,1,6,-9.0,2,2,1
TQRMNOVPYHMMKUCDEHMHF00811266,1,42,2,2006-02-11 00:00:00,18,3,5,240000.0,2,2,1
TQRMNOVPYHMMKUCDEHMHF00811266,1,42,1,2013-08-09 00:00:00,11,3,1,0.0,2,2,1
TQRMNOVPYHMMKUCDEHMHF00811266,1,42,2,2019-07-05 00:00:00,5,4,7,0.0,2,2,1
TQRMNOPUTHLOLMCDEHNHB00806339,1,42,1,1940-09-23 00:00:00,83,3,2,618000.0,1,2,2
TQRMNORYXHKOKQCDEHNHB00867019,1,42,1,1971-10-02 00:00:00,52,1,2,800000.0,2,2,1
TQRMNORYXHKOKQCDEHNHB00867019,1,42,2,1971-12-20 00:00:00,52,1,3,170000.0,2,2,1
TQRMNORYXHKOKQCDEHNHB00867019,1,42,1,1997-08-05 00:00:00,27,1,6,800000.0,2,2,1
TQRMNORYXHKOKQCDEHNHB00867019,1,42,2,2001-06-14 00:00:00,23,3,5,20000.0,2,2,1
TQRMNORYXHKOKQCDEHNHB00867019,1,42,1,2002-05-05 00:00:00,22,3,5,20000.0,2,2,1
TQRMNORYXHKOKQCDEHNHB00867019,1,42,1,2005-08-09 00:00:00,19,3,4,0.0,2,2,1
TQRMNOTYPHKOKQCDEHNHB00867020,1,42,2,1986-11-24 00:00:00,37,3,1,413000.0,2,2,2
TQRMNOTYPHKOKQCDEHNHB00867020,1,42,1,1986-02-04 00:00:00,38,1,4,200000.0,2,2,2
TQRMNOTYPHKOKQCDEHNHB00867020,1,42,1,2007-04-04 00:00:00,17,3,1,0.0,2,2,2
TQRMNOTYPHKOKQCDEHNHB00867020,1,42,1,2008-04-05 00:00:00,16,3,3,0.0,2,2,2
TQRMNOTYPHKOKQCDEHNHB00867020,1,42,1,2010-04-05 00:00:00,14,3,1,0.0,2,2,2
TQRMNOPXWHKNLUCDEGGFB00867047,1,42,1,1900-01-01 00:00:00,9,4,1,0.0,1,2,1
TQRMNOPSSHKMMMCDEGGFB00867048,1,42,2,1963-03-08 00:00:00,61,1,4,320000.0,2,2,1
TQRMNOPSSHKMMMCDEGGFB00867048,1,42,1,1961-03-14 00:00:00,63,1,6,480000.0,2,2,1
TQRMNOPSSHKMMMCDEGGFB00867048,1,42,2,1992-11-08 00:00:00,31,1,6,-9.0,2,2,1
TQRMNOPSSHKMMMCDEGGFB00867048,1,42,1,1994-05-16 00:00:00,30,2,5,0.0,2,2,1
TQRMNOPXRHKMKMCDEGGFB00867049,1,42,2,1900-01-01 00:00:00,51,1,6,925000.0,1,1,2
TQRMNORUSHKOKMCDEGGFB00867050,1,42,2,1900-01-01 00:00:00,70,1,2,751000.0,2,2,1
TQRMNOQVVHKLKMCDEGGFB00867051,1,42,1,1900-01-01 00:00:00,52,1,6,-9.0,2,2,1
TQRMNOQVVHKLKMCDEGGFB00867051,1,42,2,1900-01-01 00:00:00,51,1,6,-9.0,2,2,1
TQRMNOQVVHKLKMCDEGGFB00867051,1,42,1,1900-01-01 00:00:00,21,3,5,0.0,2,2,1
TQRMNOQVVHKLKMCDEGGFB00867051,1,42,1,1900-01-01 00:00:00,18,3,5,0.0,2,2,1
TQRMNOQWTHKKKNCDEGGFB00867052,1,42,2,1900-01-01 00:00:00,38,1,6,1150000.0,2,2,1
TQRMNOQWTHKKKNCDEGGFB00867052,1,42,1,1900-01-01 00:00:00,38,1,6,1800000.0,2,2,1
TQRMNOPPQHKLKNCDEGGFB00867053,1,42,2,1900-01-01 00:00:00,85,3,4,-9.0,2,2,2
TQRMNOPPUHKLKNCDEGGFB00867054,1,42,2,1900-01-01 00:00:00,10,3,1,0.0,2,2,2
TQRMNOPPUHKLKNCDEGGFB00867054,1,42,1,1900-01-01 00:00:00,13,3,3,0.0,2,2,2
TQRMNOPPUHKLKNCDEGGFB00867054,1,42,2,1900-01-01 00:00:00,84,3,4,430000.0,2,2,2
TQRMNOPWWHKOLNCDEHMHF00867076,1,42,2,1989-06-15 00:00:00,35,1,4,900000.0,2,2,2
TQRMNOPWWHKOLNCDEHMHF00867076,1,42,2,2019-02-05 00:00:00,5,4,7,0.0,2,2,2
TQRMNORYUHLKLMCDEHMHF00806187,1,42,2,2002-08-07 00:00:00,22,3,5,500000.0,2,2,1
TQRMNOPWVHJKKUCDEHMHF00866807,1,42,1,2004-09-14 00:00:00,19,3,5,120000.0,2,2,2
TQRMNOPWVHJKKUCDEHMHF00866807,1,42,1,2005-12-20 00:00:00,18,3,5,145000.0,2,2,2
TQRMNOPXRHMOLMCDEHMHF00811223,1,42,1,1989-02-20 00:00:00,35,1,4,680000.0,2,2,2
TQRMNOPXRHMOLMCDEHMHF00811223,1,42,2,1989-11-17 00:00:00,34,1,4,470000.0,2,2,2
TQRMNOPXRHMOLMCDEHMHF00811223,1,42,1,2018-02-01 00:00:00,6,4,1,0.0,2,2,2
TQRMNOSRXHMOLNCDEHMHF00811224,1,42,1,1963-04-07 00:00:00,61,1,3,360000.0,2,2,2
TQRMNOSRXHMOLNCDEHMHF00811224,1,42,2,1962-04-04 00:00:00,62,3,4,379000.0,2,2,2
TQRMNOSRXHMOLNCDEHMHF00811224,1,42,2,2002-04-08 00:00:00,22,3,5,0.0,2,2,2
TQRMNOSRXHMOLNCDEHMHF00811224,1,42,2,2004-01-14 00:00:00,20,3,5,0.0,2,2,2
TQRMNOSVXHLKKTCDEIHJF00806827,1,44,1,1989-08-28 00:00:00,35,1,3,1140000.0,2,2,1
TQRMNOPVQHJOKUCDEIHJF00866151,1,44,2,1991-01-01 00:00:00,33,1,5,250000.0,1,2,2
TQRMNOPVQHJOKUCDEIHJF00866151,1,44,1,2012-05-23 00:00:00,12,3,3,0.0,1,2,2
TQRMNOPVQHJOKUCDEIHJF00866151,1,44,2,2015-02-25 00:00:00,9,4,1,0.0,1,2,2
TQRMNOPVQHJOKUCDEIHJF00866151,1,44,2,2018-05-18 00:00:00,6,4,1,0.0,1,2,2
TQRMNOPVQHJOKUCDEIHJF00866151,1,44,1,2020-01-08 00:00:00,4,4,7,0.0,1,2,2
TQRMNOQTWHJMLLCDEHIBB00865661,1,40,1,1961-09-22 00:00:00,62,3,2,420000.0,2,2,1
TQRMNOQTWHJMLLCDEHIBB00865661,1,40,2,1963-09-22 00:00:00,60,1,4,390000.0,2,2,1
TQRMNOQUPHJMLLCDEHIBB00865662,1,40,1,1969-01-06 00:00:00,55,1,3,600000.0,2,2,2
TQRMNOTYUHJOLMCDEHIBB00865664,1,40,1,2000-12-29 00:00:00,23,3,4,0.0,2,2,2
TQRMNOTYUHJOLMCDEHIBB00865664,1,40,2,2004-01-06 00:00:00,20,3,3,130000.0,2,2,2
TQRMNOTYUHJOLMCDEHIBB00865664,1,40,1,2023-04-22 00:00:00,1,4,7,0.0,2,2,2
TQRMNORUSHKMLNCDEFKID00867108,1,43,1,1900-01-01 00:00:00,56,3,4,0.0,2,2,1
TQRMNORUSHKMLNCDEFKID00867108,1,43,2,1900-01-01 00:00:00,53,1,4,770000.0,2,2,1
TQRMNORUSHKMLNCDEFKID00867108,1,43,2,1900-01-01 00:00:00,23,3,5,0.0,2,2,1
TQRMNOPVYHMOLMCDEFKID00808813,1,43,1,1900-01-01 00:00:00,68,3,2,500000.0,2,2,2
TQRMNOSPYHMOLMCDEFKID00808816,1,43,2,1900-01-01 00:00:00,79,3,4,260000.0,2,2,2
TQRMNORWTHLOLLCDEFKID00803735,1,43,1,1962-02-14 00:00:00,62,1,6,2800000.0,2,2,2
TQRMNORWTHLOLLCDEFKID00803735,1,43,1,1959-10-21 00:00:00,64,1,6,1300000.0,2,2,2
TQRMNORYYHJOLOCDEFKID00866050,1,43,2,1900-01-01 00:00:00,43,1,4,1000000.0,2,1,1
TQRMNOSPUHJOLOCDEFKID00866643,1,43,1,1980-01-13 00:00:00,44,3,1,300000.0,2,2,1
TQRMNOSPUHJOLOCDEFKID00866643,1,43,2,1983-06-07 00:00:00,41,1,3,500000.0,2,2,1
TQRMNOSPUHJOLOCDEFKID00866643,1,43,2,2012-07-19 00:00:00,12,3,1,0.0,2,2,1
TQRMNOSPUHJOLOCDEFKID00866643,1,43,2,2009-01-09 00:00:00,15,3,3,0.0,2,2,1
TQRMNORUTHKMKSCDEIHJF00867138,1,44,1,1978-04-19 00:00:00,46,1,4,400000.0,2,2,2
TQRMNORUTHKMKSCDEIHJF00867138,1,44,2,1980-11-08 00:00:00,43,3,4,0.0,2,2,2
TQRMNORUTHKMKSCDEIHJF00867138,1,44,1,2004-03-24 00:00:00,20,3,5,0.0,2,2,2
TQRMNOQUPHKMKTCDEIHJF00867139,1,44,1,2016-05-05 00:00:00,8,4,1,0.0,2,2,2
TQRMNOQUPHKMKTCDEIHJF00867139,1,44,2,1991-11-25 00:00:00,32,1,3,100000.0,2,2,2
TQRMNOQUPHKMKTCDEIHJF00867139,1,44,1,1990-01-24 00:00:00,32,1,3,1000000.0,2,2,2
TQRMNOQUPHKMKTCDEIHJF00867139,1,44,2,2011-03-06 00:00:00,13,3,3,0.0,2,2,2
TQRMNOQUQHKMKTCDEIHJF00867140,1,44,1,1979-04-24 00:00:00,45,1,2,80000.0,2,2,2
TQRMNOPUPHJMKMCDEIHJF00866659,1,44,1,1966-06-16 00:00:00,58,1,4,700000.0,2,2,2
TQRMNOPUPHJMKMCDEIHJF00866659,1,44,2,1981-06-15 00:00:00,43,1,3,750000.0,2,2,2
TQRMNOQVQHLMKQCDEIHJF00806824,1,44,2,1986-04-10 00:00:00,38,1,6,600000.0,1,2,1
TQRMNOQVQHLMKQCDEIHJF00806824,1,44,1,2009-05-02 00:00:00,15,3,3,0.0,1,2,1
TQRMNOQVQHLMKQCDEIHJF00806824,1,44,1,1986-01-15 00:00:00,38,1,4,1450000.0,1,2,1
TQRMNOTSTHMOQOCDEIJAH00867141,1,1,1,1900-01-01 00:00:00,35,1,4,120000.0,2,2,2
TQRMNOTSTHMOQOCDEIJAH00867141,1,1,2,1900-01-01 00:00:00,38,1,3,40000.0,2,2,2
TQRMNOQSQHKOPTCDEIJAH00867142,1,1,2,1952-04-19 00:00:00,72,3,3,304000.0,1,1,1
TQRMNOTSXHKMPUCDEIJAH00867143,1,1,2,1941-04-29 00:00:00,83,3,2,305000.0,1,2,2
TQRMNOPSSHLOKQCDEGPDJ00810654,1,40,2,1957-06-17 00:00:00,67,1,2,400000.0,2,2,2
TQRMNOPSSHLOKQCDEGPDJ00810654,1,40,2,1986-01-24 00:00:00,38,1,6,490000.0,2,2,2
TQRMNOPSSHLOKQCDEGPDJ00810654,1,40,2,1991-06-14 00:00:00,33,1,6,500000.0,2,2,2
TQRMNOPSSHLOKQCDEGPDJ00810654,1,40,1,2002-05-20 00:00:00,22,3,5,0.0,2,2,2
TQRMNOSRSHLOKSCDEGPDJ00810689,1,40,1,1995-04-22 00:00:00,29,1,4,700000.0,2,2,1
TQRMNOPYVHJLLNCDEGPDJ00861937,1,40,1,1952-04-02 00:00:00,72,1,4,400000.0,2,2,2
TQRMNOPYVHJLLNCDEGPDJ00861937,1,40,1,2004-12-22 00:00:00,19,1,3,40000.0,2,2,2
TQRMNOSYVHLLKUCDEHLEH00806048,1,40,2,1998-04-07 00:00:00,26,3,5,90000.0,1,2,1
TQRMNOSYVHLLKUCDEHLEH00806048,1,40,2,1998-04-07 00:00:00,26,3,5,90000.0,1,2,1
TQRMNORRUHMMKUCDEHLEH00811148,1,40,1,1900-01-01 00:00:00,73,3,2,205000.0,2,2,1
TQRMNORRUHMMKUCDEHLEH00811148,1,40,2,1900-01-01 00:00:00,73,3,4,190000.0,2,2,1
TQRMNORRUHMMKUCDEHLEH00811148,1,40,2,1900-01-01 00:00:00,46,1,3,150000.0,2,2,1
TQRMNORRUHMMKUCDEHLEH00811148,1,40,2,1900-01-01 00:00:00,21,3,5,16000.0,2,2,1
TQRMNORRUHMMKUCDEHLEH00811148,1,40,1,1900-01-01 00:00:00,48,1,2,450000.0,2,2,1
TQRMNORRUHMMKUCDEHLEH00811148,1,40,1,1900-01-01 00:00:00,17,3,3,0.0,2,2,1
TQRMNORRUHMMKUCDEHLEH00811148,1,40,2,1900-01-01 00:00:00,47,3,4,0.0,2,2,1
TQRMNORPVHLMLLCDEHLEH00806052,1,40,2,1900-01-01 00:00:00,54,3,2,207800.0,2,2,1
TQRMNOQXYHLLLOCDEHJGH00805868,1,40,2,1977-04-11 00:00:00,47,1,4,350000.0,2,2,1
TQRMNOQXYHLLLOCDEHJGH00805868,1,40,2,1952-09-27 00:00:00,71,3,4,276000.0,2,2,1
TQRMNOQXYHLLLOCDEHJGH00805868,1,40,1,1999-04-04 00:00:00,25,0,4,,2,2,1
TQRMNOPVQHJOKSCDEFOCD00862162,1,41,2,1900-01-01 00:00:00,41,2,5,0.0,1,1,2
TQRMNOPVQHJOKSCDEFOCD00862162,1,41,1,2001-05-03 00:00:00,23,2,6,0.0,1,1,2
TQRMNOQWQHMOLMCDEIMBF00813074,1,43,2,1982-08-09 00:00:00,42,1,3,206000.0,2,2,2
TQRMNOQWQHMOLMCDEIMBF00813074,1,43,2,2002-05-28 00:00:00,22,2,3,80000.0,2,2,2
TQRMNOQWQHMOLMCDEIMBF00813074,1,43,1,2006-04-28 00:00:00,18,3,3,0.0,2,2,2
TQRMNOQWQHMOLMCDEIMBF00813074,1,43,1,2007-07-10 00:00:00,17,3,3,0.0,2,2,2
